cluster_id,level,level_name,domain,math_concept,apl_code,difficulty,x_coord,y_coord,z_coord,color_parity
math_l3_x8y8_f8,3,Geometry Fundamentals,polygons,Polygon: closed shape with straight sides,,elementary,8,8,3,1
math_l3_x8y8_f9,3,Geometry Fundamentals,polygons,Regular polygon: equal sides and angles,,elementary,8,8,3,1
math_l3_x8y8_f10,3,Geometry Fundamentals,polygons,Triangle: 3 sides,,elementary,8,8,3,1
math_l4_x1y1_f1,4,Number Theory,primes,Prime number > 1 with no divisors except 1 and itself,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,1,1,4,0
math_l4_x1y1_f2,4,Number Theory,primes,2 is the only even prime,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,1,1,4,0
math_l4_x1y1_f3,4,Number Theory,primes,Prime factorization is unique,+/ {(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳100  ⍝ Count primes ≤ 100,intermediate,1,1,4,0
math_l4_x1y1_f4,4,Number Theory,primes,Sieve of Eratosthenes finds primes,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,1,1,4,0
math_l4_x1y1_f5,4,Number Theory,primes,Twin primes differ by 2,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,1,1,4,0
math_l4_x1y1_f6,4,Number Theory,primes,Mersenne primes: 2ⁿ - 1,+/ {(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳100  ⍝ Count primes ≤ 100,intermediate,1,1,4,0
math_l4_x1y1_f7,4,Number Theory,primes,Prime number theorem approximates prime distribution,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,1,1,4,0
math_l4_x1y1_f8,4,Number Theory,primes,Goldbach conjecture: even numbers as sum of two primes,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,1,1,4,0
math_l4_x1y1_f9,4,Number Theory,primes,Prime gaps and their distribution,+/ {(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳100  ⍝ Count primes ≤ 100,intermediate,1,1,4,0
math_l4_x1y1_f10,4,Number Theory,primes,Primality testing algorithms,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,1,1,4,0
math_l4_x2y1_f1,4,Number Theory,factors,Factors divide a number evenly,{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,2,1,4,1
math_l4_x2y1_f2,4,Number Theory,factors,Prime factors are prime,{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,2,1,4,1
math_l4_x2y1_f3,4,Number Theory,factors,Greatest common divisor (GCD),∧/ 2 3 5 7 ∊ {⍸0=⍵|⍨⍳⍵} 210  ⍝ 210 = 2×3×5×7,intermediate,2,1,4,1
math_l4_x2y1_f4,4,Number Theory,factors,Least common multiple (LCM),{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,2,1,4,1
math_l4_x2y1_f5,4,Number Theory,factors,GCD × LCM = product of numbers,{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,2,1,4,1
math_l4_x2y1_f6,4,Number Theory,factors,Factor trees show prime factorization,∧/ 2 3 5 7 ∊ {⍸0=⍵|⍨⍳⍵} 210  ⍝ 210 = 2×3×5×7,intermediate,2,1,4,1
math_l4_x2y1_f7,4,Number Theory,factors,Number of factors depends on prime exponents,{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,2,1,4,1
math_l4_x2y1_f8,4,Number Theory,factors,Perfect numbers equal sum of proper divisors,{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,2,1,4,1
math_l4_x2y1_f9,4,Number Theory,factors,Abundant numbers: sum of divisors > number,∧/ 2 3 5 7 ∊ {⍸0=⍵|⍨⍳⍵} 210  ⍝ 210 = 2×3×5×7,intermediate,2,1,4,1
math_l4_x2y1_f10,4,Number Theory,factors,Deficient numbers: sum of divisors < number,{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,2,1,4,1
math_l4_x3y1_f1,4,Number Theory,modular_math,Modular arithmetic: clock arithmetic,,intermediate,3,1,4,0
math_l4_x3y1_f2,4,Number Theory,modular_math,a ≡ b (mod m) means m divides (a-b),,intermediate,3,1,4,0
math_l4_x3y1_f3,4,Number Theory,modular_math,Modular addition and multiplication,,intermediate,3,1,4,0
math_l4_x3y1_f4,4,Number Theory,modular_math,Multiplicative inverses modulo m,,intermediate,3,1,4,0
math_l4_x3y1_f5,4,Number Theory,modular_math,Chinese Remainder Theorem,,intermediate,3,1,4,0
math_l4_x3y1_f6,4,Number Theory,modular_math,Fermat's Little Theorem,,intermediate,3,1,4,0
math_l4_x3y1_f7,4,Number Theory,modular_math,Euler's Totient Function φ(n),,intermediate,3,1,4,0
math_l4_x3y1_f8,4,Number Theory,modular_math,RSA encryption uses modular arithmetic,,intermediate,3,1,4,0
math_l4_x3y1_f9,4,Number Theory,modular_math,Linear congruential generators,,intermediate,3,1,4,0
math_l4_x3y1_f10,4,Number Theory,modular_math,Modular exponentiation,,intermediate,3,1,4,0
math_l4_x4y1_f1,4,Number Theory,number_properties,Even numbers divisible by 2,,intermediate,4,1,4,1
math_l4_x4y1_f2,4,Number Theory,number_properties,Odd numbers leave remainder 1 when divided by 2,,intermediate,4,1,4,1
math_l4_x4y1_f3,4,Number Theory,number_properties,Perfect squares: n²,,intermediate,4,1,4,1
math_l4_x4y1_f4,4,Number Theory,number_properties,Perfect cubes: n³,,intermediate,4,1,4,1
math_l4_x4y1_f5,4,Number Theory,number_properties,Fibonacci sequence: each term is sum of previous two,,intermediate,4,1,4,1
math_l4_x4y1_f6,4,Number Theory,number_properties,Triangular numbers: n(n+1)/2,,intermediate,4,1,4,1
math_l4_x4y1_f7,4,Number Theory,number_properties,Square numbers: n²,,intermediate,4,1,4,1
math_l4_x4y1_f8,4,Number Theory,number_properties,Cubic numbers: n³,,intermediate,4,1,4,1
math_l4_x4y1_f9,4,Number Theory,number_properties,Catalan numbers,,intermediate,4,1,4,1
math_l4_x4y1_f10,4,Number Theory,number_properties,Bell numbers count partitions,,intermediate,4,1,4,1
math_l4_x5y1_f1,4,Number Theory,primes,Prime number > 1 with no divisors except 1 and itself,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,5,1,4,0
math_l4_x5y1_f2,4,Number Theory,primes,2 is the only even prime,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,5,1,4,0
math_l4_x5y1_f3,4,Number Theory,primes,Prime factorization is unique,+/ {(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳100  ⍝ Count primes ≤ 100,intermediate,5,1,4,0
math_l4_x5y1_f4,4,Number Theory,primes,Sieve of Eratosthenes finds primes,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,5,1,4,0
math_l4_x5y1_f5,4,Number Theory,primes,Twin primes differ by 2,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,5,1,4,0
math_l4_x5y1_f6,4,Number Theory,primes,Mersenne primes: 2ⁿ - 1,+/ {(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳100  ⍝ Count primes ≤ 100,intermediate,5,1,4,0
math_l4_x5y1_f7,4,Number Theory,primes,Prime number theorem approximates prime distribution,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,5,1,4,0
math_l4_x5y1_f8,4,Number Theory,primes,Goldbach conjecture: even numbers as sum of two primes,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,5,1,4,0
math_l4_x5y1_f9,4,Number Theory,primes,Prime gaps and their distribution,+/ {(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳100  ⍝ Count primes ≤ 100,intermediate,5,1,4,0
math_l4_x5y1_f10,4,Number Theory,primes,Primality testing algorithms,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,5,1,4,0
math_l4_x6y1_f1,4,Number Theory,factors,Factors divide a number evenly,{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,6,1,4,1
math_l4_x6y1_f2,4,Number Theory,factors,Prime factors are prime,{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,6,1,4,1
math_l4_x6y1_f3,4,Number Theory,factors,Greatest common divisor (GCD),∧/ 2 3 5 7 ∊ {⍸0=⍵|⍨⍳⍵} 210  ⍝ 210 = 2×3×5×7,intermediate,6,1,4,1
math_l4_x6y1_f4,4,Number Theory,factors,Least common multiple (LCM),{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,6,1,4,1
math_l4_x6y1_f5,4,Number Theory,factors,GCD × LCM = product of numbers,{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,6,1,4,1
math_l4_x6y1_f6,4,Number Theory,factors,Factor trees show prime factorization,∧/ 2 3 5 7 ∊ {⍸0=⍵|⍨⍳⍵} 210  ⍝ 210 = 2×3×5×7,intermediate,6,1,4,1
math_l4_x6y1_f7,4,Number Theory,factors,Number of factors depends on prime exponents,{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,6,1,4,1
math_l4_x6y1_f8,4,Number Theory,factors,Perfect numbers equal sum of proper divisors,{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,6,1,4,1
math_l4_x6y1_f9,4,Number Theory,factors,Abundant numbers: sum of divisors > number,∧/ 2 3 5 7 ∊ {⍸0=⍵|⍨⍳⍵} 210  ⍝ 210 = 2×3×5×7,intermediate,6,1,4,1
math_l4_x6y1_f10,4,Number Theory,factors,Deficient numbers: sum of divisors < number,{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,6,1,4,1
math_l4_x7y1_f1,4,Number Theory,modular_math,Modular arithmetic: clock arithmetic,,intermediate,7,1,4,0
math_l4_x7y1_f2,4,Number Theory,modular_math,a ≡ b (mod m) means m divides (a-b),,intermediate,7,1,4,0
math_l4_x7y1_f3,4,Number Theory,modular_math,Modular addition and multiplication,,intermediate,7,1,4,0
math_l4_x7y1_f4,4,Number Theory,modular_math,Multiplicative inverses modulo m,,intermediate,7,1,4,0
math_l4_x7y1_f5,4,Number Theory,modular_math,Chinese Remainder Theorem,,intermediate,7,1,4,0
math_l4_x7y1_f6,4,Number Theory,modular_math,Fermat's Little Theorem,,intermediate,7,1,4,0
math_l4_x7y1_f7,4,Number Theory,modular_math,Euler's Totient Function φ(n),,intermediate,7,1,4,0
math_l4_x7y1_f8,4,Number Theory,modular_math,RSA encryption uses modular arithmetic,,intermediate,7,1,4,0
math_l4_x7y1_f9,4,Number Theory,modular_math,Linear congruential generators,,intermediate,7,1,4,0
math_l4_x7y1_f10,4,Number Theory,modular_math,Modular exponentiation,,intermediate,7,1,4,0
math_l4_x8y1_f1,4,Number Theory,number_properties,Even numbers divisible by 2,,intermediate,8,1,4,1
math_l4_x8y1_f2,4,Number Theory,number_properties,Odd numbers leave remainder 1 when divided by 2,,intermediate,8,1,4,1
math_l4_x8y1_f3,4,Number Theory,number_properties,Perfect squares: n²,,intermediate,8,1,4,1
math_l4_x8y1_f4,4,Number Theory,number_properties,Perfect cubes: n³,,intermediate,8,1,4,1
math_l4_x8y1_f5,4,Number Theory,number_properties,Fibonacci sequence: each term is sum of previous two,,intermediate,8,1,4,1
math_l4_x8y1_f6,4,Number Theory,number_properties,Triangular numbers: n(n+1)/2,,intermediate,8,1,4,1
math_l4_x8y1_f7,4,Number Theory,number_properties,Square numbers: n²,,intermediate,8,1,4,1
math_l4_x8y1_f8,4,Number Theory,number_properties,Cubic numbers: n³,,intermediate,8,1,4,1
math_l4_x8y1_f9,4,Number Theory,number_properties,Catalan numbers,,intermediate,8,1,4,1
math_l4_x8y1_f10,4,Number Theory,number_properties,Bell numbers count partitions,,intermediate,8,1,4,1
math_l4_x1y2_f1,4,Number Theory,primes,Prime number > 1 with no divisors except 1 and itself,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,1,2,4,1
math_l4_x1y2_f2,4,Number Theory,primes,2 is the only even prime,+/ {(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳100  ⍝ Count primes ≤ 100,intermediate,1,2,4,1
math_l4_x1y2_f3,4,Number Theory,primes,Prime factorization is unique,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,1,2,4,1
math_l4_x1y2_f4,4,Number Theory,primes,Sieve of Eratosthenes finds primes,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,1,2,4,1
math_l4_x1y2_f5,4,Number Theory,primes,Twin primes differ by 2,+/ {(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳100  ⍝ Count primes ≤ 100,intermediate,1,2,4,1
math_l4_x1y2_f6,4,Number Theory,primes,Mersenne primes: 2ⁿ - 1,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,1,2,4,1
math_l4_x1y2_f7,4,Number Theory,primes,Prime number theorem approximates prime distribution,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,1,2,4,1
math_l4_x1y2_f8,4,Number Theory,primes,Goldbach conjecture: even numbers as sum of two primes,+/ {(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳100  ⍝ Count primes ≤ 100,intermediate,1,2,4,1
math_l4_x1y2_f9,4,Number Theory,primes,Prime gaps and their distribution,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,1,2,4,1
math_l4_x1y2_f10,4,Number Theory,primes,Primality testing algorithms,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,1,2,4,1
math_l4_x2y2_f1,4,Number Theory,factors,Factors divide a number evenly,{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,2,2,4,0
math_l4_x2y2_f2,4,Number Theory,factors,Prime factors are prime,∧/ 2 3 5 7 ∊ {⍸0=⍵|⍨⍳⍵} 210  ⍝ 210 = 2×3×5×7,intermediate,2,2,4,0
math_l4_x2y2_f3,4,Number Theory,factors,Greatest common divisor (GCD),{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,2,2,4,0
math_l4_x2y2_f4,4,Number Theory,factors,Least common multiple (LCM),{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,2,2,4,0
math_l4_x2y2_f5,4,Number Theory,factors,GCD × LCM = product of numbers,∧/ 2 3 5 7 ∊ {⍸0=⍵|⍨⍳⍵} 210  ⍝ 210 = 2×3×5×7,intermediate,2,2,4,0
math_l4_x2y2_f6,4,Number Theory,factors,Factor trees show prime factorization,{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,2,2,4,0
math_l4_x2y2_f7,4,Number Theory,factors,Number of factors depends on prime exponents,{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,2,2,4,0
math_l4_x2y2_f8,4,Number Theory,factors,Perfect numbers equal sum of proper divisors,∧/ 2 3 5 7 ∊ {⍸0=⍵|⍨⍳⍵} 210  ⍝ 210 = 2×3×5×7,intermediate,2,2,4,0
math_l4_x2y2_f9,4,Number Theory,factors,Abundant numbers: sum of divisors > number,{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,2,2,4,0
math_l4_x2y2_f10,4,Number Theory,factors,Deficient numbers: sum of divisors < number,{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,2,2,4,0
math_l4_x3y2_f1,4,Number Theory,modular_math,Modular arithmetic: clock arithmetic,,intermediate,3,2,4,1
math_l4_x3y2_f2,4,Number Theory,modular_math,a ≡ b (mod m) means m divides (a-b),,intermediate,3,2,4,1
math_l4_x3y2_f3,4,Number Theory,modular_math,Modular addition and multiplication,,intermediate,3,2,4,1
math_l4_x3y2_f4,4,Number Theory,modular_math,Multiplicative inverses modulo m,,intermediate,3,2,4,1
math_l4_x3y2_f5,4,Number Theory,modular_math,Chinese Remainder Theorem,,intermediate,3,2,4,1
math_l4_x3y2_f6,4,Number Theory,modular_math,Fermat's Little Theorem,,intermediate,3,2,4,1
math_l4_x3y2_f7,4,Number Theory,modular_math,Euler's Totient Function φ(n),,intermediate,3,2,4,1
math_l4_x3y2_f8,4,Number Theory,modular_math,RSA encryption uses modular arithmetic,,intermediate,3,2,4,1
math_l4_x3y2_f9,4,Number Theory,modular_math,Linear congruential generators,,intermediate,3,2,4,1
math_l4_x3y2_f10,4,Number Theory,modular_math,Modular exponentiation,,intermediate,3,2,4,1
math_l4_x4y2_f1,4,Number Theory,number_properties,Even numbers divisible by 2,,intermediate,4,2,4,0
math_l4_x4y2_f2,4,Number Theory,number_properties,Odd numbers leave remainder 1 when divided by 2,,intermediate,4,2,4,0
math_l4_x4y2_f3,4,Number Theory,number_properties,Perfect squares: n²,,intermediate,4,2,4,0
math_l4_x4y2_f4,4,Number Theory,number_properties,Perfect cubes: n³,,intermediate,4,2,4,0
math_l4_x4y2_f5,4,Number Theory,number_properties,Fibonacci sequence: each term is sum of previous two,,intermediate,4,2,4,0
math_l4_x4y2_f6,4,Number Theory,number_properties,Triangular numbers: n(n+1)/2,,intermediate,4,2,4,0
math_l4_x4y2_f7,4,Number Theory,number_properties,Square numbers: n²,,intermediate,4,2,4,0
math_l4_x4y2_f8,4,Number Theory,number_properties,Cubic numbers: n³,,intermediate,4,2,4,0
math_l4_x4y2_f9,4,Number Theory,number_properties,Catalan numbers,,intermediate,4,2,4,0
math_l4_x4y2_f10,4,Number Theory,number_properties,Bell numbers count partitions,,intermediate,4,2,4,0
math_l4_x5y2_f1,4,Number Theory,primes,Prime number > 1 with no divisors except 1 and itself,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,5,2,4,1
math_l4_x5y2_f2,4,Number Theory,primes,2 is the only even prime,+/ {(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳100  ⍝ Count primes ≤ 100,intermediate,5,2,4,1
math_l4_x5y2_f3,4,Number Theory,primes,Prime factorization is unique,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,5,2,4,1
math_l4_x5y2_f4,4,Number Theory,primes,Sieve of Eratosthenes finds primes,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,5,2,4,1
math_l4_x5y2_f5,4,Number Theory,primes,Twin primes differ by 2,+/ {(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳100  ⍝ Count primes ≤ 100,intermediate,5,2,4,1
math_l4_x5y2_f6,4,Number Theory,primes,Mersenne primes: 2ⁿ - 1,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,5,2,4,1
math_l4_x5y2_f7,4,Number Theory,primes,Prime number theorem approximates prime distribution,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,5,2,4,1
math_l4_x5y2_f8,4,Number Theory,primes,Goldbach conjecture: even numbers as sum of two primes,+/ {(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳100  ⍝ Count primes ≤ 100,intermediate,5,2,4,1
math_l4_x5y2_f9,4,Number Theory,primes,Prime gaps and their distribution,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)}  ⍝ Is prime function,intermediate,5,2,4,1
math_l4_x5y2_f10,4,Number Theory,primes,Primality testing algorithms,{(⍵>1) ∧ (∧/⍵ ≠ ⍸0=⍵|⍨⍳⍵)} ¨ ⍳20  ⍝ Primes up to 20,intermediate,5,2,4,1
math_l4_x6y2_f1,4,Number Theory,factors,Factors divide a number evenly,{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,6,2,4,0
math_l4_x6y2_f2,4,Number Theory,factors,Prime factors are prime,∧/ 2 3 5 7 ∊ {⍸0=⍵|⍨⍳⍵} 210  ⍝ 210 = 2×3×5×7,intermediate,6,2,4,0
math_l4_x6y2_f3,4,Number Theory,factors,Greatest common divisor (GCD),{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,6,2,4,0
math_l4_x6y2_f4,4,Number Theory,factors,Least common multiple (LCM),{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,6,2,4,0
math_l4_x6y2_f5,4,Number Theory,factors,GCD × LCM = product of numbers,∧/ 2 3 5 7 ∊ {⍸0=⍵|⍨⍳⍵} 210  ⍝ 210 = 2×3×5×7,intermediate,6,2,4,0
math_l4_x6y2_f6,4,Number Theory,factors,Factor trees show prime factorization,{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,6,2,4,0
math_l4_x6y2_f7,4,Number Theory,factors,Number of factors depends on prime exponents,{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,6,2,4,0
math_l4_x6y2_f8,4,Number Theory,factors,Perfect numbers equal sum of proper divisors,∧/ 2 3 5 7 ∊ {⍸0=⍵|⍨⍳⍵} 210  ⍝ 210 = 2×3×5×7,intermediate,6,2,4,0
math_l4_x6y2_f9,4,Number Theory,factors,Abundant numbers: sum of divisors > number,{⍸0=⍵|⍨⍳⍵}  ⍝ Find divisors of number,intermediate,6,2,4,0
math_l4_x6y2_f10,4,Number Theory,factors,Deficient numbers: sum of divisors < number,{⍸0=⍵|⍨⍳⍵} 12  ⍝ Divisors of 12,intermediate,6,2,4,0
math_l4_x7y2_f1,4,Number Theory,modular_math,Modular arithmetic: clock arithmetic,,intermediate,7,2,4,1
math_l4_x7y2_f2,4,Number Theory,modular_math,a ≡ b (mod m) means m divides (a-b),,intermediate,7,2,4,1
math_l4_x7y2_f3,4,Number Theory,modular_math,Modular addition and multiplication,,intermediate,7,2,4,1
math_l4_x7y2_f4,4,Number Theory,modular_math,Multiplicative inverses modulo m,,intermediate,7,2,4,1
math_l4_x7y2_f5,4,Number Theory,modular_math,Chinese Remainder Theorem,,intermediate,7,2,4,1
math_l4_x7y2_f6,4,Number Theory,modular_math,Fermat's Little Theorem,,intermediate,7,2,4,1
math_l4_x7y2_f7,4,Number Theory,modular_math,Euler's Totient Function φ(n),,intermediate,7,2,4,1
